comp1,comp2,x1,T,y1
methanol,benzene,0,353.2883488,0
methanol,benzene,0.02,343.2316489,0.287435868
methanol,benzene,0.04,339.2332333,0.386433748
methanol,benzene,0.06,336.9292118,0.440764784
methanol,benzene,0.08,335.4254496,0.47565827
methanol,benzene,0.1,334.3806354,0.499942014
methanol,benzene,0.12,333.6278121,0.517671906
methanol,benzene,0.14,333.0728624,0.531027422
methanol,benzene,0.16,332.6575755,0.541308287
methanol,benzene,0.18,332.3435398,0.549349984
methanol,benzene,0.2,332.1041967,0.555720945
methanol,benzene,0.22,331.9205467,0.560825431
methanol,benzene,0.24,331.7786585,0.564961266
methanol,benzene,0.26,331.6681382,0.568354204
methanol,benzene,0.28,331.5811416,0.57117942
methanol,benzene,0.3,331.5117105,0.573575535
methanol,benzene,0.32,331.4553098,0.575654128
methanol,benzene,0.34,331.4084971,0.577506409
methanol,benzene,0.36,331.3686785,0.579208056
methanol,benzene,0.38,331.333928,0.580822834
methanol,benzene,0.4,331.302849,0.582405363
methanol,benzene,0.42,331.2744705,0.584003315
methanol,benzene,0.44,331.2481664,0.585659189
methanol,benzene,0.46,331.2235951,0.5874118
methanol,benzene,0.48,331.2006541,0.589297557
methanol,benzene,0.5,331.1794472,0.5913516
methanol,benzene,0.52,331.1602617,0.593608853
methanol,benzene,0.54,331.1435553,0.596105036
methanol,benzene,0.56,331.1299503,0.598877678
methanol,benzene,0.58,331.1202353,0.601967171
methanol,benzene,0.6,331.1153748,0.605417921
methanol,benzene,0.62,331.116525,0.609279636
methanol,benzene,0.64,331.1250588,0.61360881
methanol,benzene,0.66,331.1425981,0.61847049
methanol,benzene,0.68,331.1710576,0.623940415
methanol,benzene,0.7,331.2127,0.630107648
methanol,benzene,0.72,331.2702057,0.637077862
methanol,benzene,0.74,331.3467609,0.644977515
methanol,benzene,0.76,331.446168,0.65395919
methanol,benzene,0.78,331.572984,0.664208519
methanol,benzene,0.8,331.7326954,0.675953253
methanol,benzene,0.82,331.9319373,0.689475269
methanol,benzene,0.84,332.1787697,0.705126613
methanol,benzene,0.86,332.4830253,0.723351156
methanol,benzene,0.88,332.856744,0.74471409
methanol,benzene,0.9,333.3147117,0.769942418
methanol,benzene,0.92,333.8751152,0.799980886
methanol,benzene,0.94,334.5603119,0.836069465
methanol,benzene,0.96,335.3976752,0.879850492
methanol,benzene,0.98,336.4204068,0.933515284
methanol,benzene,1,337.6680579,1
methanol,toluene,0,383.8294159,0
methanol,toluene,0.02,368.1912426,0.384981457
methanol,toluene,0.04,359.3333679,0.545920896
methanol,toluene,0.06,353.6553893,0.631286357
methanol,toluene,0.08,349.7514546,0.683008795
methanol,toluene,0.1,346.9465427,0.717078081
methanol,toluene,0.12,344.8712456,0.740820385
methanol,toluene,0.14,343.3043777,0.758037397
methanol,toluene,0.16,342.1045435,0.770888285
methanol,toluene,0.18,341.1767543,0.780686514
methanol,toluene,0.2,340.4546713,0.788275557
methanol,toluene,0.22,339.8905008,0.794221434
methanol,toluene,0.24,339.4489244,0.798918168
methanol,toluene,0.26,339.1032881,0.802648775
methanol,toluene,0.28,338.8331181,0.805622178
methanol,toluene,0.3,338.622452,0.807996433
methanol,toluene,0.32,338.4586862,0.809893836
methanol,toluene,0.34,338.3317608,0.81141105
methanol,toluene,0.36,338.2335731,0.812626065
methanol,toluene,0.38,338.1575471,0.813603113
methanol,toluene,0.4,338.0983123,0.814396208
methanol,toluene,0.42,338.0514622,0.815051757
methanol,toluene,0.44,338.0133698,0.815610541
methanol,toluene,0.46,337.9810451,0.816109235
methanol,toluene,0.48,337.9520257,0.81658163
methanol,toluene,0.5,337.9242905,0.817059627
methanol,toluene,0.52,337.8961932,0.817574083
methanol,toluene,0.54,337.8664102,0.818155566
methanol,toluene,0.56,337.8339015,0.81883504
methanol,toluene,0.58,337.7978796,0.819644536
methanol,toluene,0.6,337.7577891,0.820617821
methanol,toluene,0.62,337.7132913,0.821791105
methanol,toluene,0.64,337.6642569,0.823203805
methanol,toluene,0.66,337.6107642,0.824899406
methanol,toluene,0.68,337.5531032,0.826926442
methanol,toluene,0.7,337.4917865,0.829339656
methanol,toluene,0.72,337.4275661,0.832201378
methanol,toluene,0.74,337.3614581,0.835583191
methanol,toluene,0.76,337.2947759,0.839567978
methanol,toluene,0.78,337.2291732,0.844252452
methanol,toluene,0.8,337.1666993,0.849750331
methanol,toluene,0.82,337.1098694,0.856196352
methanol,toluene,0.84,337.0617536,0.863751406
methanol,toluene,0.86,337.0260893,0.872609174
methanol,toluene,0.88,337.0074242,0.883004799
methanol,toluene,0.9,337.0112985,0.89522635
methanol,toluene,0.92,337.0444777,0.909630172
methanol,toluene,0.94,337.1152534,0.926661705
methanol,toluene,0.96,337.2338342,0.946884127
methanol,toluene,0.98,337.4128561,0.971018376
methanol,toluene,1,337.6680579,1
methanol,acetone,0,329.2764502,0
methanol,acetone,0.02,329.0996171,0.025687227
methanol,acetone,0.04,328.9472672,0.049845986
methanol,acetone,0.06,328.8171236,0.072644138
methanol,acetone,0.08,328.7071935,0.094228513
methanol,acetone,0.1,328.6157289,0.114728356
methanol,acetone,0.12,328.5411946,0.134258136
methanol,acetone,0.14,328.4822419,0.152919852
methanol,acetone,0.16,328.4376859,0.170804937
methanol,acetone,0.18,328.4064873,0.187995857
methanol,acetone,0.2,328.3877368,0.204567437
methanol,acetone,0.22,328.3806419,0.220588003
methanol,acetone,0.24,328.3845157,0.236120347
methanol,acetone,0.26,328.3987682,0.251222557
methanol,acetone,0.28,328.4228978,0.265948745
methanol,acetone,0.3,328.4564854,0.280349676
methanol,acetone,0.32,328.4991884,0.29447334
methanol,acetone,0.34,328.550737,0.308365448
methanol,acetone,0.36,328.6109297,0.322069894
methanol,acetone,0.38,328.6796314,0.33562918
methanol,acetone,0.4,328.7567706,0.349084806
methanol,acetone,0.42,328.8423382,0.362477649
methanol,acetone,0.44,328.9363867,0.375848323
methanol,acetone,0.46,329.0390297,0.389237538
methanol,acetone,0.48,329.1504423,0.402686456
methanol,acetone,0.5,329.2708617,0.416237056
methanol,acetone,0.52,329.400589,0.429932509
methanol,acetone,0.54,329.5399904,0.443817578
methanol,acetone,0.56,329.6895004,0.457939041
methanol,acetone,0.58,329.8496241,0.472346152
methanol,acetone,0.6,330.0209416,0.487091142
methanol,acetone,0.62,330.204112,0.502229779
methanol,acetone,0.64,330.3998785,0.517821992
methanol,acetone,0.66,330.6090742,0.533932577
methanol,acetone,0.68,330.8326294,0.550631992
methanol,acetone,0.7,331.0715784,0.567997273
methanol,acetone,0.72,331.3270691,0.586113091
methanol,acetone,0.74,331.6003726,0.605072961
methanol,acetone,0.76,331.8928943,0.624980664
methanol,acetone,0.78,332.2061869,0.645951897
methanol,acetone,0.8,332.5419644,0.668116213
methanol,acetone,0.82,332.9021187,0.691619306
methanol,acetone,0.84,333.2887372,0.716625716
methanol,acetone,0.86,333.7041234,0.743322037
methanol,acetone,0.88,334.15082,0.771920752
methanol,acetone,0.9,334.6316336,0.80266481
methanol,acetone,0.92,335.1496641,0.835833135
methanol,acetone,0.94,335.7083356,0.871747262
methanol,acetone,0.96,336.3114313,0.910779367
methanol,acetone,0.98,336.9631322,0.95336201
methanol,acetone,1,337.6680579,1
methanol,ethyl-formate,0,327.5737081,0
methanol,ethyl-formate,0.02,326.8696605,0.043014761
methanol,ethyl-formate,0.04,326.2951695,0.079452011
methanol,ethyl-formate,0.06,325.8252785,0.110695415
methanol,ethyl-formate,0.08,325.4406766,0.137775322
methanol,ethyl-formate,0.1,325.1262057,0.161475208
methanol,ethyl-formate,0.12,324.8698267,0.182401872
methanol,ethyl-formate,0.14,324.6618841,0.201033036
methanol,ethyl-formate,0.16,324.4945736,0.217750408
methanol,ethyl-formate,0.18,324.3615498,0.232863134
methanol,ethyl-formate,0.2,324.2576316,0.246624777
methanol,ethyl-formate,0.22,324.1785783,0.259245804
methanol,ethyl-formate,0.24,324.1209182,0.270902924
methanol,ethyl-formate,0.26,324.081815,0.281746185
methanol,ethyl-formate,0.28,324.0589628,0.291904428
methanol,ethyl-formate,0.3,324.0505044,0.301489548
methanol,ethyl-formate,0.32,324.0549652,0.310599862
methanol,ethyl-formate,0.34,324.0712017,0.319322814
methanol,ethyl-formate,0.36,324.0983597,0.32773717
methanol,ethyl-formate,0.38,324.135842,0.335914843
methanol,ethyl-formate,0.4,324.1832823,0.34392242
methanol,ethyl-formate,0.42,324.2405249,0.351822479
methanol,ethyl-formate,0.44,324.30761,0.359674748
methanol,ethyl-formate,0.46,324.3847627,0.367537144
methanol,ethyl-formate,0.48,324.4723855,0.375466748
methanol,ethyl-formate,0.5,324.5710547,0.383520726
methanol,ethyl-formate,0.52,324.6815199,0.391757255
methanol,ethyl-formate,0.54,324.8047057,0.400236453
methanol,ethyl-formate,0.56,324.9417179,0.40902137
methanol,ethyl-formate,0.58,325.0938512,0.418179054
methanol,ethyl-formate,0.6,325.2626012,0.427781737
methanol,ethyl-formate,0.62,325.4496794,0.437908179
methanol,ethyl-formate,0.64,325.6570321,0.448645221
methanol,ethyl-formate,0.66,325.8868637,0.460089603
methanol,ethyl-formate,0.68,326.141665,0.47235013
methanol,ethyl-formate,0.7,326.4242466,0.485550278
methanol,ethyl-formate,0.72,326.7377797,0.499831355
methanol,ethyl-formate,0.74,327.0858441,0.515356385
methanol,ethyl-formate,0.76,327.4724856,0.532314912
methanol,ethyl-formate,0.78,327.9022843,0.550928994
methanol,ethyl-formate,0.8,328.3804356,0.57146075
methanol,ethyl-formate,0.82,328.9128473,0.594221927
methanol,ethyl-formate,0.84,329.506255,0.619586136
methanol,ethyl-formate,0.86,330.1683596,0.648004624
methanol,ethyl-formate,0.88,330.9079915,0.680026781
methanol,ethyl-formate,0.9,331.7353056,0.716327014
methanol,ethyl-formate,0.92,332.6620131,0.757740265
methanol,ethyl-formate,0.94,333.7016547,0.805309355
methanol,ethyl-formate,0.96,334.8699193,0.860348584
methanol,ethyl-formate,0.98,336.1850106,0.924529842
methanol,ethyl-formate,1,337.6680579,1
methanol,methyl-acetate,0,330.1965075,0
methanol,methyl-acetate,0.02,329.596955,0.039895955
methanol,methyl-acetate,0.04,329.0914358,0.074740502
methanol,methyl-acetate,0.06,328.6645692,0.105454432
methanol,methyl-acetate,0.08,328.3039885,0.132754274
methanol,methyl-acetate,0.1,327.9996461,0.15720639
methanol,methyl-acetate,0.12,327.7433069,0.179264774
methanol,methyl-acetate,0.14,327.5281717,0.199298035
methanol,methyl-acetate,0.16,327.3485939,0.217609002
methanol,methyl-acetate,0.18,327.1998624,0.234449217
methanol,methyl-acetate,0.2,327.078034,0.250029816
methanol,methyl-acetate,0.22,326.9798023,0.264529804
methanol,methyl-acetate,0.24,326.9023936,0.278102435
methanol,methyl-acetate,0.26,326.843485,0.290880203
methanol,methyl-acetate,0.28,326.8011379,0.302978767
methanol,methyl-acetate,0.3,326.7737454,0.31450011
methanol,methyl-acetate,0.32,326.7599887,0.325535075
methanol,methyl-acetate,0.34,326.7588023,0.336165456
methanol,methyl-acetate,0.36,326.7693466,0.346465725
methanol,methyl-acetate,0.38,326.7909841,0.356504494
methanol,methyl-acetate,0.4,326.8232621,0.366345753
methanol,methyl-acetate,0.42,326.8658977,0.376049965
methanol,methyl-acetate,0.44,326.9187671,0.385675022
methanol,methyl-acetate,0.46,326.9818973,0.395277132
methanol,methyl-acetate,0.48,327.0554605,0.404911631
methanol,methyl-acetate,0.5,327.1397706,0.414633772
methanol,methyl-acetate,0.52,327.2352824,0.424499495
methanol,methyl-acetate,0.54,327.3425924,0.434566214
methanol,methyl-acetate,0.56,327.4624417,0.444893631
methanol,methyl-acetate,0.58,327.5957217,0.455544609
methanol,methyl-acetate,0.6,327.7434811,0.466586122
methanol,methyl-acetate,0.62,327.9069356,0.47809032
methanol,methyl-acetate,0.64,328.0874801,0.490135733
methanol,methyl-acetate,0.66,328.2867041,0.502808657
methanol,methyl-acetate,0.68,328.5064094,0.516204776
methanol,methyl-acetate,0.7,328.7486321,0.530431071
methanol,methyl-acetate,0.72,329.0156683,0.545608103
methanol,methyl-acetate,0.74,329.3101047,0.561872745
methanol,methyl-acetate,0.76,329.6348546,0.579381512
methanol,methyl-acetate,0.78,329.9932006,0.598314614
methanol,methyl-acetate,0.8,330.3888442,0.61888096
methanol,methyl-acetate,0.82,330.8259654,0.641324342
methanol,methyl-acetate,0.84,331.3092918,0.665931179
methanol,methyl-acetate,0.86,331.8441808,0.693040238
methanol,methyl-acetate,0.88,332.4367162,0.723054948
methanol,methyl-acetate,0.9,333.0938224,0.756459111
methanol,methyl-acetate,0.92,333.8233983,0.793837083
methanol,methyl-acetate,0.94,334.6344747,0.835899881
methanol,methyl-acetate,0.96,335.537398,0.883519211
methanol,methyl-acetate,0.98,336.5440433,0.937772125
methanol,methyl-acetate,1,337.6680579,1
ethanol,benzene,0,353.2883488,0
ethanol,benzene,0.02,349.8003754,0.119944556
ethanol,benzene,0.04,347.4100856,0.198274117
ethanol,benzene,0.06,345.7212502,0.252433316
ethanol,benzene,0.08,344.501818,0.291459224
ethanol,benzene,0.1,343.6071867,0.320471599
ethanol,benzene,0.12,342.9429429,0.342575272
ethanol,benzene,0.14,342.4451838,0.359756848
ethanol,benzene,0.16,342.0694217,0.373343855
ethanol,benzene,0.18,341.7839917,0.384255934
ethanol,benzene,0.2,341.565962,0.39314993
ethanol,benzene,0.22,341.3985059,0.400507565
ethanol,benzene,0.24,341.2691608,0.406690503
ethanol,benzene,0.26,341.1686447,0.411976097
ethanol,benzene,0.28,341.0900343,0.416581276
ethanol,benzene,0.3,341.0281822,0.420678925
ethanol,benzene,0.32,340.9792977,0.424409382
ethanol,benzene,0.34,340.9406403,0.427888682
ethanol,benzene,0.36,340.9102936,0.431214589
ethanol,benzene,0.38,340.8869954,0.434471106
ethanol,benzene,0.4,340.8700109,0.437731903
ethanol,benzene,0.42,340.8590364,0.441062995
ethanol,benzene,0.44,340.8541259,0.444524872
ethanol,benzene,0.46,340.8556364,0.448174247
ethanol,benzene,0.48,340.8641862,0.452065535
ethanol,benzene,0.5,340.8806245,0.456252139
ethanol,benzene,0.52,340.90601,0.460787626
ethanol,benzene,0.54,340.9415964,0.465726841
ethanol,benzene,0.56,340.9888247,0.471127004
ethanol,benzene,0.58,341.04932,0.477048838
ethanol,benzene,0.6,341.1248948,0.483557768
ethanol,benzene,0.62,341.2175556,0.490725249
ethanol,benzene,0.64,341.3295154,0.49863025
ethanol,benzene,0.66,341.4632108,0.507360981
ethanol,benzene,0.68,341.6213239,0.517016912
ethanol,benzene,0.7,341.8068107,0.527711189
ethanol,benzene,0.72,342.0229361,0.539573545
ethanol,benzene,0.74,342.2733163,0.552753862
ethanol,benzene,0.76,342.5619698,0.567426561
ethanol,benzene,0.78,342.89338,0.583796073
ethanol,benzene,0.8,343.2725701,0.602103705
ethanol,benzene,0.82,343.7051931,0.622636358
ethanol,benzene,0.84,344.1976418,0.645737657
ethanol,benzene,0.86,344.7571807,0.671822337
ethanol,benzene,0.88,345.3921073,0.701394962
ethanol,benzene,0.9,346.1119477,0.735074566
ethanol,benzene,0.92,346.9276961,0.773627372
ethanol,benzene,0.94,347.8521068,0.818010719
ethanol,benzene,0.96,348.9000511,0.869432654
ethanol,benzene,0.98,350.0889533,0.929433661
ethanol,benzene,1,351.4393189,1
ethanol,toluene,0,383.8294159,0
ethanol,toluene,0.02,375.9707822,0.219994382
ethanol,toluene,0.04,370.4578659,0.352286053
ethanol,toluene,0.06,366.4313608,0.438798337
ethanol,toluene,0.08,363.4008546,0.498909923
ethanol,toluene,0.1,361.0672442,0.542614422
ethanol,toluene,0.12,359.2379568,0.575519766
ethanol,toluene,0.14,357.7834566,0.600989236
ethanol,toluene,0.16,356.6134442,0.621150746
ethanol,toluene,0.18,355.6630922,0.637411033
ethanol,toluene,0.2,354.8847033,0.650734871
ethanol,toluene,0.22,354.2424496,0.661804937
ethanol,toluene,0.24,353.7089411,0.671117568
ethanol,toluene,0.26,353.2629203,0.679042351
ethanol,toluene,0.28,352.8876741,0.685860461
ethanol,toluene,0.3,352.5699148,0.69179007
ethanol,toluene,0.32,352.2989775,0.697003606
ethanol,toluene,0.34,352.0662327,0.701639778
ethanol,toluene,0.36,351.8646515,0.705812113
ethanol,toluene,0.38,351.6884786,0.709615153
ethanol,toluene,0.4,351.5329839,0.713129024
ethanol,toluene,0.42,351.3942718,0.716422889
ethanol,toluene,0.44,351.2691334,0.719557583
ethanol,toluene,0.46,351.1549317,0.72258768
ethanol,toluene,0.48,351.0495115,0.725563146
ethanol,toluene,0.5,350.9511288,0.728530695
ethanol,toluene,0.52,350.8583954,0.731534919
ethanol,toluene,0.54,350.7702361,0.734619288
ethanol,toluene,0.56,350.6858551,0.737827031
ethanol,toluene,0.58,350.6047115,0.741201969
ethanol,toluene,0.6,350.5265007,0.744789321
ethanol,toluene,0.62,350.4511431,0.748636518
ethanol,toluene,0.64,350.3787767,0.752794051
ethanol,toluene,0.66,350.309756,0.757316389
ethanol,toluene,0.68,350.2446549,0.762263
ethanol,toluene,0.7,350.1842743,0.767699513
ethanol,toluene,0.72,350.1296558,0.773699064
ethanol,toluene,0.74,350.0820991,0.780343887
ethanol,toluene,0.76,350.0431867,0.787727225
ethanol,toluene,0.78,350.0148145,0.795955635
ethanol,toluene,0.8,349.9992315,0.805151833
ethanol,toluene,0.82,349.9990876,0.815458207
ethanol,toluene,0.84,350.017495,0.827041229
ethanol,toluene,0.86,350.0581021,0.840097031
ethanol,toluene,0.88,350.1251872,0.854858546
ethanol,toluene,0.9,350.2237742,0.87160473
ethanol,toluene,0.92,350.3597784,0.890672626
ethanol,toluene,0.94,350.5401905,0.912473322
ethanol,toluene,0.96,350.7733106,0.93751334
ethanol,toluene,0.98,351.0690494,0.9664237
ethanol,toluene,1,351.4393189,1
ethanol,ethyl-formate,0,327.5737081,0
ethanol,ethyl-formate,0.02,327.4328132,0.024177173
ethanol,ethyl-formate,0.04,327.3394139,0.045491915
ethanol,ethyl-formate,0.06,327.2849696,0.064422853
ethanol,ethyl-formate,0.08,327.2626297,0.081352324
ethanol,ethyl-formate,0.1,327.2668671,0.096589849
ethanol,ethyl-formate,0.12,327.2932064,0.110389084
ethanol,ethyl-formate,0.14,327.3380178,0.122960277
ethanol,ethyl-formate,0.16,327.3983609,0.134479568
ethanol,ethyl-formate,0.18,327.4718632,0.145096048
ethanol,ethyl-formate,0.2,327.5566259,0.154937181
ethanol,ethyl-formate,0.22,327.6511498,0.164113032
ethanol,ethyl-formate,0.24,327.7542769,0.172719593
ethanol,ethyl-formate,0.26,327.8651443,0.180841455
ethanol,ethyl-formate,0.28,327.9831475,0.188553962
ethanol,ethyl-formate,0.3,328.107912,0.195924977
ethanol,ethyl-formate,0.32,328.2392708,0.203016364
ethanol,ethyl-formate,0.34,328.3772472,0.20988523
ethanol,ethyl-formate,0.36,328.5220425,0.216585012
ethanol,ethyl-formate,0.38,328.6740266,0.223166425
ethanol,ethyl-formate,0.4,328.8337331,0.229678323
ethanol,ethyl-formate,0.42,329.001857,0.236168508
ethanol,ethyl-formate,0.44,329.1792549,0.24268449
ethanol,ethyl-formate,0.46,329.3669493,0.249274256
ethanol,ethyl-formate,0.48,329.5661339,0.255987042
ethanol,ethyl-formate,0.5,329.7781839,0.26287416
ethanol,ethyl-formate,0.52,330.0046676,0.269989877
ethanol,ethyl-formate,0.54,330.2473624,0.277392412
ethanol,ethyl-formate,0.56,330.5082747,0.28514506
ethanol,ethyl-formate,0.58,330.7896627,0.293317496
ethanol,ethyl-formate,0.6,331.0940662,0.301987317
ethanol,ethyl-formate,0.62,331.4243395,0.311241887
ethanol,ethyl-formate,0.64,331.7836936,0.321180568
ethanol,ethyl-formate,0.66,332.1757434,0.331917461
ethanol,ethyl-formate,0.68,332.6045668,0.343584788
ethanol,ethyl-formate,0.7,333.0747724,0.356337126
ethanol,ethyl-formate,0.72,333.5915826,0.370356739
ethanol,ethyl-formate,0.74,334.1609305,0.385860358
ethanol,ethyl-formate,0.76,334.7895774,0.403107885
ethanol,ethyl-formate,0.78,335.4852525,0.422413646
ethanol,ethyl-formate,0.8,336.2568199,0.444161094
ethanol,ethyl-formate,0.82,337.1144786,0.46882217
ethanol,ethyl-formate,0.84,338.0700009,0.496983042
ethanol,ethyl-formate,0.86,339.1370149,0.529378629
ethanol,ethyl-formate,0.88,340.3313388,0.566939326
ethanol,ethyl-formate,0.9,341.6713676,0.610854784
ethanol,ethyl-formate,0.92,343.1785151,0.662661684
ethanol,ethyl-formate,0.94,344.8776983,0.724365387
ethanol,ethyl-formate,0.96,346.7978386,0.798609456
ethanol,ethyl-formate,0.98,348.9723228,0.888912637
ethanol,ethyl-formate,1,351.4393189,1
ethanol,ethyl-acetate,0,350.3458983,0
ethanol,ethyl-acetate,0.02,349.6102,0.043207445
ethanol,ethyl-acetate,0.04,348.968584,0.081471461
ethanol,ethyl-acetate,0.06,348.407921,0.115610556
ethanol,ethyl-acetate,0.08,347.9172522,0.146281205
ethanol,ethyl-acetate,0.1,347.4873751,0.174015692
ethanol,ethyl-acetate,0.12,347.110521,0.19925002
ethanol,ethyl-acetate,0.14,346.7801005,0.222344755
ethanol,ethyl-acetate,0.16,346.490502,0.243600795
ethanol,ethyl-acetate,0.18,346.2369304,0.263271433
ethanol,ethyl-acetate,0.2,346.0152775,0.281571677
ethanol,ethyl-acetate,0.22,345.8220164,0.29868554
ethanol,ethyl-acetate,0.24,345.654116,0.314771781
ethanol,ethyl-acetate,0.26,345.5089708,0.329968485
ethanol,ethyl-acetate,0.28,345.384343,0.344396739
ethanol,ethyl-acetate,0.3,345.2783146,0.358163618
ethanol,ethyl-acetate,0.32,345.1892482,0.371364625
ethanol,ethyl-acetate,0.34,345.1157534,0.384085712
ethanol,ethyl-acetate,0.36,345.0566602,0.396404965
ethanol,ethyl-acetate,0.38,345.0109956,0.408394034
ethanol,ethyl-acetate,0.4,344.977965,0.420119345
ethanol,ethyl-acetate,0.42,344.9569366,0.431643156
ethanol,ethyl-acetate,0.44,344.9474285,0.443024485
ethanol,ethyl-acetate,0.46,344.9490984,0.454319939
ethanol,ethyl-acetate,0.48,344.9617351,0.465584471
ethanol,ethyl-acetate,0.5,344.9852524,0.476872076
ethanol,ethyl-acetate,0.52,345.0196842,0.488236464
ethanol,ethyl-acetate,0.54,345.065181,0.499731702
ethanol,ethyl-acetate,0.56,345.1220085,0.511412859
ethanol,ethyl-acetate,0.58,345.1905466,0.523336656
ethanol,ethyl-acetate,0.6,345.2712905,0.535562147
ethanol,ethyl-acetate,0.62,345.364852,0.548151425
ethanol,ethyl-acetate,0.64,345.4719625,0.561170398
ethanol,ethyl-acetate,0.66,345.5934775,0.57468962
ethanol,ethyl-acetate,0.68,345.7303808,0.588785218
ethanol,ethyl-acetate,0.7,345.8837912,0.603539922
ethanol,ethyl-acetate,0.72,346.0549695,0.61904423
ethanol,ethyl-acetate,0.74,346.245326,0.635397718
ethanol,ethyl-acetate,0.76,346.4564302,0.652710552
ethanol,ethyl-acetate,0.78,346.6900195,0.6711052
ethanol,ethyl-acetate,0.8,346.9480105,0.690718415
ethanol,ethyl-acetate,0.82,347.232509,0.711703515
ethanol,ethyl-acetate,0.84,347.5458212,0.73423301
ethanol,ethyl-acetate,0.86,347.890464,0.758501649
ethanol,ethyl-acetate,0.88,348.2691752,0.784729923
ethanol,ethyl-acetate,0.9,348.684921,0.813168119
ethanol,ethyl-acetate,0.92,349.1409021,0.844100972
ethanol,ethyl-acetate,0.94,349.640555,0.877853011
ethanol,ethyl-acetate,0.96,350.1875487,0.914794646
ethanol,ethyl-acetate,0.98,350.7857732,0.955349071
ethanol,ethyl-acetate,1,351.4393189,1
1-propanol,benzene,0,353.2883488,0
1-propanol,benzene,0.02,352.4699468,0.043644706
1-propanol,benzene,0.04,351.8456116,0.078806244
1-propanol,benzene,0.06,351.3711329,0.107524475
1-propanol,benzene,0.08,351.0126757,0.131284969
1-propanol,benzene,0.1,350.7443558,0.151184829
1-propanol,benzene,0.12,350.54634,0.168046012
1-propanol,benzene,0.14,350.4033958,0.18249324
1-propanol,benzene,0.16,350.3038006,0.195008068
1-propanol,benzene,0.18,350.2385235,0.205966842
1-propanol,benzene,0.2,350.200612,0.215667686
1-propanol,benzene,0.22,350.1847324,0.224349921
1-propanol,benzene,0.24,350.1868222,0.232208236
1-propanol,benzene,0.26,350.203827,0.239403151
1-propanol,benzene,0.28,350.2335005,0.246068851
1-propanol,benzene,0.3,350.2742507,0.252319119
1-propanol,benzene,0.32,350.3250226,0.258251902
1-propanol,benzene,0.34,350.3852072,0.26395286
1-propanol,benzene,0.36,350.454572,0.269498181
1-propanol,benzene,0.38,350.5332066,0.274956843
1-propanol,benzene,0.4,350.6214821,0.280392473
1-propanol,benzene,0.42,350.7200196,0.28586491
1-propanol,benzene,0.44,350.8296672,0.291431551
1-propanol,benzene,0.46,350.9514839,0.297148549
1-propanol,benzene,0.48,351.0867285,0.303071927
1-propanol,benzene,0.5,351.236854,0.309258628
1-propanol,benzene,0.52,351.4035059,0.315767574
1-propanol,benzene,0.54,351.5885253,0.322660749
1-propanol,benzene,0.56,351.7939551,0.33000436
1-propanol,benzene,0.58,352.0220508,0.337870117
1-propanol,benzene,0.6,352.2752955,0.346336672
1-propanol,benzene,0.62,352.556419,0.35549129
1-propanol,benzene,0.64,352.8684225,0.365431801
1-propanol,benzene,0.66,353.214608,0.37626894
1-propanol,benzene,0.68,353.5986154,0.388129168
1-propanol,benzene,0.7,354.024466,0.401158107
1-propanol,benzene,0.72,354.4966153,0.415524793
1-propanol,benzene,0.74,355.0200159,0.431426945
1-propanol,benzene,0.76,355.6001926,0.449097583
1-propanol,benzene,0.78,356.2433317,0.468813386
1-propanol,benzene,0.8,356.956387,0.490905336
1-propanol,benzene,0.82,357.7472057,0.51577238
1-propanol,benzene,0.84,358.6246773,0.543899087
1-propanol,benzene,0.86,359.5989076,0.57587865
1-propanol,benzene,0.88,360.6814229,0.61244305
1-propanol,benzene,0.9,361.8854042,0.654502881
1-propanol,benzene,0.92,363.2259507,0.703200243
1-propanol,benzene,0.94,364.7203687,0.759979333
1-propanol,benzene,0.96,366.3884689,0.82668094
1-propanol,benzene,0.98,368.2528436,0.905669055
1-propanol,benzene,1,370.3390686,1
1-propanol,toluene,0,383.8294159,0
1-propanol,toluene,0.02,381.3122752,0.087839523
1-propanol,toluene,0.04,379.064966,0.161885427
1-propanol,toluene,0.06,377.092334,0.223858946
1-propanol,toluene,0.08,375.3829381,0.275582026
1-propanol,toluene,0.1,373.9149634,0.31878515
1-propanol,toluene,0.12,372.6615839,0.355001637
1-propanol,toluene,0.14,371.5948793,0.385530518
1-propanol,toluene,0.16,370.6882437,0.411441839
1-propanol,toluene,0.18,369.9176167,0.433602656
1-propanol,toluene,0.2,369.2619338,0.452709724
1-propanol,toluene,0.22,368.7031241,0.469321475
1-propanol,toluene,0.24,368.2258786,0.483886071
1-propanol,toluene,0.26,367.8173256,0.496764666
1-propanol,toluene,0.28,367.4666889,0.508250089
1-propanol,toluene,0.3,367.1649664,0.518581606
1-propanol,toluene,0.32,366.9046461,0.527956472
1-propanol,toluene,0.34,366.6794627,0.536538957
1-propanol,toluene,0.36,366.484194,0.544467398
1-propanol,toluene,0.38,366.3144923,0.551859744
1-propanol,toluene,0.4,366.1667466,0.558817926
1-propanol,toluene,0.42,366.0379705,0.565431353
1-propanol,toluene,0.44,365.9257118,0.57177972
1-propanol,toluene,0.46,365.8279793,0.577935307
1-propanol,toluene,0.48,365.7431849,0.583964889
1-propanol,toluene,0.5,365.6700975,0.589931348
1-propanol,toluene,0.52,365.6078079,0.595895075
1-propanol,toluene,0.54,365.5557009,0.601915218
1-propanol,toluene,0.56,365.5134365,0.608050832
