comp1,comp2,x1,T,y1
methanol,ethanol,0,351.4393189,0
methanol,ethanol,0.02,351.1059651,0.032831905
methanol,ethanol,0.04,350.7711605,0.065128648
methanol,ethanol,0.06,350.435262,0.096870194
methanol,ethanol,0.08,350.0986247,0.128038903
methanol,ethanol,0.1,349.7615999,0.158619523
methanol,ethanol,0.12,349.4245337,0.188599156
methanol,ethanol,0.14,349.0877655,0.217967214
methanol,ethanol,0.16,348.7516271,0.246715364
methanol,ethanol,0.18,348.4164413,0.274837454
methanol,ethanol,0.2,348.0825209,0.302329428
methanol,ethanol,0.22,347.7501676,0.329189243
methanol,ethanol,0.24,347.4196715,0.355416759
methanol,ethanol,0.26,347.0913099,0.381013648
methanol,ethanol,0.28,346.765347,0.405983279
methanol,ethanol,0.3,346.4420335,0.430330612
methanol,ethanol,0.32,346.1216055,0.45406209
methanol,ethanol,0.34,345.804285,0.47718553
methanol,ethanol,0.36,345.490279,0.499710017
methanol,ethanol,0.38,345.1797796,0.521645804
methanol,ethanol,0.4,344.8729638,0.543004213
methanol,ethanol,0.42,344.5699933,0.563797543
methanol,ethanol,0.44,344.2710149,0.584038982
methanol,ethanol,0.46,343.97616,0.603742532
methanol,ethanol,0.48,343.6855449,0.622922931
methanol,ethanol,0.5,343.3992712,0.641595591
methanol,ethanol,0.52,343.1174254,0.659776541
methanol,ethanol,0.54,342.8400794,0.677482376
methanol,ethanol,0.56,342.5672905,0.694730221
methanol,ethanol,0.58,342.2991016,0.711537697
methanol,ethanol,0.6,342.0355415,0.727922899
methanol,ethanol,0.62,341.776625,0.743904381
methanol,ethanol,0.64,341.5223531,0.759501159
methanol,ethanol,0.66,341.2727134,0.774732712
methanol,ethanol,0.68,341.02768,0.789619001
methanol,ethanol,0.7,340.7872142,0.8041805
methanol,ethanol,0.72,340.5512644,0.818438231
methanol,ethanol,0.74,340.3197667,0.832413823
methanol,ethanol,0.76,340.0926453,0.846129573
methanol,ethanol,0.78,339.869813,0.859608532
methanol,ethanol,0.8,339.6511717,0.872874599
methanol,ethanol,0.82,339.4366131,0.88595264
methanol,ethanol,0.84,339.2260199,0.898868624
methanol,ethanol,0.86,339.0192663,0.911649786
methanol,ethanol,0.88,338.8162202,0.924324812
methanol,ethanol,0.9,338.6167442,0.936924064
methanol,ethanol,0.92,338.4206978,0.949479832
methanol,ethanol,0.94,338.2279402,0.962026643
methanol,ethanol,0.96,338.0383335,0.97460161
methanol,ethanol,0.98,337.8517461,0.987244855
methanol,ethanol,1,337.6680579,1
methanol,1-propanol,0,370.3390686,0
methanol,1-propanol,0.02,369.1546211,0.062986677
methanol,1-propanol,0.04,368.0113931,0.121288571
methanol,1-propanol,0.06,366.9071525,0.175346991
methanol,1-propanol,0.08,365.8398184,0.225554125
methanol,1-propanol,0.1,364.807449,0.27225926
methanol,1-propanol,0.12,363.8082307,0.315774117
methanol,1-propanol,0.14,362.840468,0.356377459
methanol,1-propanol,0.16,361.9025746,0.394319064
methanol,1-propanol,0.18,360.9930656,0.429823173
methanol,1-propanol,0.2,360.1105489,0.463091472
methanol,1-propanol,0.22,359.2537193,0.494305696
methanol,1-propanol,0.24,358.4213516,0.523629888
methanol,1-propanol,0.26,357.6122948,0.551212381
methanol,1-propanol,0.28,356.8254671,0.577187526
methanol,1-propanol,0.3,356.0598505,0.601677212
methanol,1-propanol,0.32,355.3144866,0.624792193
methanol,1-propanol,0.34,354.5884723,0.646633269
methanol,1-propanol,0.36,353.8809563,0.667292315
methanol,1-propanol,0.38,353.1911349,0.686853196
methanol,1-propanol,0.4,352.5182495,0.705392577
methanol,1-propanol,0.42,351.8615829,0.722980636
methanol,1-propanol,0.44,351.2204571,0.739681704
methanol,1-propanol,0.46,350.5942305,0.755554832
methanol,1-propanol,0.48,349.9822954,0.770654288
methanol,1-propanol,0.5,349.384076,0.785030016
methanol,1-propanol,0.52,348.7990263,0.798728032
methanol,1-propanol,0.54,348.2266282,0.811790786
methanol,1-propanol,0.56,347.6663897,0.824257482
methanol,1-propanol,0.58,347.1178436,0.836164372
methanol,1-propanol,0.6,346.5805454,0.847545012
methanol,1-propanol,0.62,346.0540726,0.858430496
methanol,1-propanol,0.64,345.5380228,0.868849673
methanol,1-propanol,0.66,345.0320127,0.878829327
methanol,1-propanol,0.68,344.5356774,0.888394362
methanol,1-propanol,0.7,344.0486685,0.897567945
methanol,1-propanol,0.72,343.5706539,0.906371657
methanol,1-propanol,0.74,343.1013164,0.914825616
methanol,1-propanol,0.76,342.6403531,0.922948595
methanol,1-propanol,0.78,342.1874747,0.930758125
methanol,1-propanol,0.8,341.7424042,0.938270597
methanol,1-propanol,0.82,341.304877,0.945501344
methanol,1-propanol,0.84,340.8746397,0.952464723
methanol,1-propanol,0.86,340.4514494,0.959174189
methanol,1-propanol,0.88,340.0350737,0.965642362
methanol,1-propanol,0.9,339.6252898,0.971881086
methanol,1-propanol,0.92,339.2218838,0.977901488
methanol,1-propanol,0.94,338.8246506,0.983714025
methanol,1-propanol,0.96,338.4333934,0.989328538
methanol,1-propanol,0.98,338.0479231,0.994754287
methanol,1-propanol,1,337.6680579,1
methanol,isopropanol,0,355.1857458,0
methanol,isopropanol,0.02,354.490778,0.046787711
methanol,isopropanol,0.04,353.8251094,0.090659946
methanol,isopropanol,0.06,353.1869277,0.131882332
methanol,isopropanol,0.08,352.574556,0.170691611
methanol,isopropanol,0.1,351.9864407,0.20729933
methanol,isopropanol,0.12,351.4211404,0.241894993
methanol,isopropanol,0.14,350.8773162,0.274648775
methanol,isopropanol,0.16,350.3537226,0.30571385
methanol,isopropanol,0.18,349.8492,0.335228413
methanol,isopropanol,0.2,349.362667,0.36331742
methanol,isopropanol,0.22,348.8931141,0.390094109
methanol,isopropanol,0.24,348.4395984,0.415661312
methanol,isopropanol,0.26,348.0012374,0.440112613
methanol,isopropanol,0.28,347.5772051,0.463533356
methanol,isopropanol,0.3,347.166727,0.486001523
methanol,isopropanol,0.32,346.7690767,0.507588519
methanol,isopropanol,0.34,346.3835719,0.528359849
methanol,isopropanol,0.36,346.0095714,0.54837573
methanol,isopropanol,0.38,345.646472,0.567691622
methanol,isopropanol,0.4,345.293706,0.586358707
methanol,isopropanol,0.42,344.9507386,0.604424305
methanol,isopropanol,0.44,344.6170654,0.621932258
methanol,isopropanol,0.46,344.2922109,0.638923261
methanol,isopropanol,0.48,343.9757262,0.655435162
methanol,isopropanol,0.5,343.6671872,0.671503237
methanol,isopropanol,0.52,343.3661935,0.687160427
methanol,isopropanol,0.54,343.0723665,0.702437558
methanol,isopropanol,0.56,342.7853481,0.717363538
methanol,isopropanol,0.58,342.5047997,0.731965535
methanol,isopropanol,0.6,342.2304011,0.746269138
methanol,isopropanol,0.62,341.9618492,0.760298505
methanol,isopropanol,0.64,341.6988571,0.774076495
methanol,isopropanol,0.66,341.4411534,0.787624792
methanol,isopropanol,0.68,341.1884816,0.800964014
methanol,isopropanol,0.7,340.9405987,0.81411382
methanol,isopropanol,0.72,340.6972752,0.827092999
methanol,isopropanol,0.74,340.458294,0.839919565
methanol,isopropanol,0.76,340.2234503,0.85261083
methanol,isopropanol,0.78,339.9925507,0.865183487
methanol,isopropanol,0.8,339.765413,0.877653676
methanol,isopropanol,0.82,339.5418656,0.890037052
methanol,isopropanol,0.84,339.3217472,0.902348848
methanol,isopropanol,0.86,339.1049065,0.914603935
methanol,isopropanol,0.88,338.8912019,0.926816878
methanol,isopropanol,0.9,338.6805011,0.93900199
methanol,isopropanol,0.92,338.4726811,0.951173386
methanol,isopropanol,0.94,338.2676277,0.963345035
methanol,isopropanol,0.96,338.0652357,0.975530805
methanol,isopropanol,0.98,337.8654084,0.987744519
methanol,isopropanol,1,337.6680579,1
methanol,n-butanol,0,390.8951994,0
methanol,n-butanol,0.02,388.1742745,0.110707854
methanol,n-butanol,0.04,385.6083063,0.206512467
methanol,n-butanol,0.06,383.1866422,0.289726154
methanol,n-butanol,0.08,380.8992882,0.362269748
methanol,n-butanol,0.1,378.7369079,0.425742134
methanol,n-butanol,0.12,376.6908104,0.481477264
methanol,n-butanol,0.14,374.7529308,0.530590865
methanol,n-butanol,0.16,372.9158025,0.574018678
methanol,n-butanol,0.18,371.1725263,0.612547751
methanol,n-butanol,0.2,369.5167361,0.646842055
methanol,n-butanol,0.22,367.9425621,0.677463465
methanol,n-butanol,0.24,366.4445957,0.704888956
methanol,n-butanol,0.26,365.0178533,0.72952473
methanol,n-butanol,0.28,363.6577423,0.75171782
methanol,n-butanol,0.3,362.3600282,0.771765665
methanol,n-butanol,0.32,361.1208037,0.789924006
methanol,n-butanol,0.34,359.9364603,0.80641343
methanol,n-butanol,0.36,358.8036617,0.82142479
methanol,n-butanol,0.38,357.7193185,0.835123725
methanol,n-butanol,0.4,356.6805663,0.847654428
methanol,n-butanol,0.42,355.6847446,0.85914279
methanol,n-butanol,0.44,354.7293779,0.869699053
methanol,n-butanol,0.46,353.812158,0.879420025
methanol,n-butanol,0.48,352.9309287,0.888390967
methanol,n-butanol,0.5,352.0836708,0.896687174
methanol,n-butanol,0.52,351.2684891,0.904375324
methanol,n-butanol,0.54,350.4836003,0.911514631
methanol,n-butanol,0.56,349.7273215,0.918157819
methanol,n-butanol,0.58,348.9980605,0.924351963
methanol,n-butanol,0.6,348.2943062,0.93013921
methanol,n-butanol,0.62,347.6146199,0.935557397
methanol,n-butanol,0.64,346.9576276,0.940640591
methanol,n-butanol,0.66,346.3220122,0.945419549
methanol,n-butanol,0.68,345.706507,0.949922122
methanol,n-butanol,0.7,345.1098889,0.954173611
methanol,n-butanol,0.72,344.5309729,0.958197071
methanol,n-butanol,0.74,343.9686061,0.962013582
methanol,n-butanol,0.76,343.4216625,0.96564249
methanol,n-butanol,0.78,342.889038,0.969101616
methanol,n-butanol,0.8,342.3696455,0.972407445
methanol,n-butanol,0.82,341.8624107,0.975575293
methanol,n-butanol,0.84,341.3662674,0.978619461
methanol,n-butanol,0.86,340.8801535,0.98155337
methanol,n-butanol,0.88,340.403007,0.984389686
methanol,n-butanol,0.9,339.9337624,0.987140438
methanol,n-butanol,0.92,339.4713464,0.989817122
methanol,n-butanol,0.94,339.0146753,0.992430803
methanol,n-butanol,0.96,338.5626507,0.994992211
methanol,n-butanol,0.98,338.114157,0.997511833
methanol,n-butanol,1,337.6680579,1
methanol,2-butanol,0,372.9166766,0
methanol,2-butanol,0.02,371.7955667,0.059772975
methanol,2-butanol,0.04,370.6972407,0.115999649
methanol,2-butanol,0.06,369.6212774,0.168901183
methanol,2-butanol,0.08,368.5672643,0.218684576
methanol,2-butanol,0.1,367.5347966,0.265543611
methanol,2-butanol,0.12,366.5234758,0.309659737
methanol,2-butanol,0.14,365.5329088,0.351202877
methanol,2-butanol,0.16,364.5627075,0.390332168
methanol,2-butanol,0.18,363.6124879,0.427196662
methanol,2-butanol,0.2,362.68187,0.461935969
methanol,2-butanol,0.22,361.7704774,0.494680852
methanol,2-butanol,0.24,360.8779374,0.525553798
methanol,2-butanol,0.26,360.0038805,0.554669534
methanol,2-butanol,0.28,359.1479409,0.582135521
methanol,2-butanol,0.3,358.309756,0.608052415
methanol,2-butanol,0.32,357.4889669,0.632514497
methanol,2-butanol,0.34,356.6852185,0.655610077
methanol,2-butanol,0.36,355.8981594,0.677421874
methanol,2-butanol,0.38,355.1274421,0.69802737
methanol,2-butanol,0.4,354.3727233,0.717499147
methanol,2-butanol,0.42,353.6336641,0.735905195
methanol,2-butanol,0.44,352.9099298,0.753309211
methanol,2-butanol,0.46,352.2011904,0.769770871
methanol,2-butanol,0.48,351.5071206,0.78534609
methanol,2-butanol,0.5,350.8273999,0.800087261
methanol,2-butanol,0.52,350.1617128,0.814043486
methanol,2-butanol,0.54,349.5097488,0.827260785
methanol,2-butanol,0.56,348.8712029,0.839782296
methanol,2-butanol,0.58,348.2457748,0.851648462
methanol,2-butanol,0.6,347.63317,0.862897205
methanol,2-butanol,0.62,347.0330991,0.873564088
methanol,2-butanol,0.64,346.4452782,0.883682468
methanol,2-butanol,0.66,345.869429,0.89328364
methanol,2-butanol,0.68,345.3052783,0.902396969
methanol,2-butanol,0.7,344.7525588,0.911050015
methanol,2-butanol,0.72,344.2110084,0.91926865
methanol,2-butanol,0.74,343.6803704,0.927077165
methanol,2-butanol,0.76,343.1603937,0.934498376
methanol,2-butanol,0.78,342.6508327,0.941553714
methanol,2-butanol,0.8,342.1514468,0.948263317
methanol,2-butanol,0.82,341.662001,0.954646114
methanol,2-butanol,0.84,341.1822656,0.960719896
methanol,2-butanol,0.86,340.7120158,0.966501398
methanol,2-butanol,0.88,340.2510321,0.972006357
methanol,2-butanol,0.9,339.7991003,0.977249584
methanol,2-butanol,0.92,339.3560108,0.982245015
methanol,2-butanol,0.94,338.9215591,0.98700577
methanol,2-butanol,0.96,338.4955456,0.991544206
methanol,2-butanol,0.98,338.0777753,0.99587196
methanol,2-butanol,1,337.6680579,1
methanol,isobutanol,0,380.8203041,0
methanol,isobutanol,0.02,380.5089748,0.031789595
methanol,isobutanol,0.04,380.0724938,0.068410926
methanol,isobutanol,0.06,379.4848446,0.109920995
methanol,isobutanol,0.08,378.7210691,0.15613592
methanol,isobutanol,0.1,377.7614289,0.206528293
methanol,isobutanol,0.12,376.5970114,0.26014893
methanol,isobutanol,0.14,375.2353559,0.315628156
methanol,isobutanol,0.16,373.7034118,0.371306632
methanol,isobutanol,0.18,372.0452255,0.425490363
methanol,isobutanol,0.2,370.3141975,0.476741387
methanol,isobutanol,0.22,368.5630723,0.524080309
methanol,isobutanol,0.24,366.8359354,0.567033005
methanol,isobutanol,0.26,365.1645325,0.605547252
methanol,isobutanol,0.28,363.5684795,0.639853748
methanol,isobutanol,0.3,362.0575969,0.670334461
methanol,isobutanol,0.32,360.6347666,0.697426549
methanol,isobutanol,0.34,359.2984346,0.721563761
methanol,isobutanol,0.36,358.0444797,0.743146227
methanol,isobutanol,0.38,356.8674803,0.762528321
methanol,isobutanol,0.4,355.761516,0.780016634
methanol,isobutanol,0.42,354.7206452,0.79587297
methanol,isobutanol,0.44,353.7391722,0.810319405
methanol,isobutanol,0.46,352.8117812,0.823543822
methanol,isobutanol,0.48,351.9335909,0.835705192
methanol,isobutanol,0.5,351.1001634,0.846938258
methanol,isobutanol,0.52,350.3074874,0.857357562
methanol,isobutanol,0.54,349.5519483,0.867060829
methanol,isobutanol,0.56,348.8302937,0.876131778
methanol,isobutanol,0.58,348.1395969,0.884642445
methanol,isobutanol,0.6,347.4772223,0.892655095
methanol,isobutanol,0.62,346.8407927,0.900223798
methanol,isobutanol,0.64,346.2281597,0.907395731
methanol,isobutanol,0.66,345.6373774,0.91421225
methanol,isobutanol,0.68,345.0666782,0.920709781
methanol,isobutanol,0.7,344.5144527,0.926920565
methanol,isobutanol,0.72,343.9792301,0.932873272
methanol,isobutanol,0.74,343.4596629,0.938593529
methanol,isobutanol,0.76,342.9545117,0.944104354
methanol,isobutanol,0.78,342.4626329,0.94942653
methanol,isobutanol,0.8,341.9829674,0.954578924
methanol,isobutanol,0.82,341.5145302,0.959578759
methanol,isobutanol,0.84,341.056402,0.964441848
methanol,isobutanol,0.86,340.6077208,0.969182805
methanol,isobutanol,0.88,340.1676747,0.973815219
methanol,isobutanol,0.9,339.7354956,0.978351819
methanol,isobutanol,0.92,339.3104531,0.982804618
methanol,isobutanol,0.94,338.8918488,0.987185039
methanol,isobutanol,0.96,338.4790113,0.991504044
methanol,isobutanol,0.98,338.0712916,0.995772241
methanol,isobutanol,1,337.6680579,1
methanol,tert-butanol,0,355.6237245,0
methanol,tert-butanol,0.02,355.4554897,0.026624662
methanol,tert-butanol,0.04,355.2723809,0.053840451
methanol,tert-butanol,0.06,355.0743829,0.081570046
methanol,tert-butanol,0.08,354.8615518,0.10973399
methanol,tert-butanol,0.1,354.6340133,0.13825141
methanol,tert-butanol,0.12,354.3919605,0.167040741
methanol,tert-butanol,0.14,354.1356509,0.196020439
methanol,tert-butanol,0.16,353.8654033,0.225109681
methanol,tert-butanol,0.18,353.5815942,0.254229032
methanol,tert-butanol,0.2,353.2846537,0.283301072
methanol,tert-butanol,0.22,352.9750618,0.312250981
methanol,tert-butanol,0.24,352.6533433,0.341007056
methanol,tert-butanol,0.26,352.3200634,0.369501186
methanol,tert-butanol,0.28,351.9758233,0.397669241
methanol,tert-butanol,0.3,351.6212547,0.425451408
methanol,tert-butanol,0.32,351.2570155,0.452792455
methanol,tert-butanol,0.34,350.8837848,0.479641919
methanol,tert-butanol,0.36,350.5022582,0.505954241
methanol,tert-butanol,0.38,350.113143,0.531688821
methanol,tert-butanol,0.4,349.717154,0.556810027
methanol,tert-butanol,0.42,349.3150092,0.581287143
methanol,tert-butanol,0.44,348.9074256,0.605094266
methanol,tert-butanol,0.46,348.4951156,0.628210159
methanol,tert-butanol,0.48,348.0787836,0.65061807
methanol,tert-butanol,0.5,347.6591225,0.672305517
methanol,tert-butanol,0.52,347.2368109,0.693264045
methanol,tert-butanol,0.54,346.8125106,0.713488966
methanol,tert-butanol,0.56,346.3868644,0.732979085
methanol,tert-butanol,0.58,345.9604936,0.751736414
methanol,tert-butanol,0.6,345.5339969,0.769765886
methanol,tert-butanol,0.62,345.1079484,0.787075066
methanol,tert-butanol,0.64,344.6828972,0.803673866
methanol,tert-butanol,0.66,344.2593657,0.81957427
methanol,tert-butanol,0.68,343.8378494,0.834790064
methanol,tert-butanol,0.7,343.4188166,0.849336585
methanol,tert-butanol,0.72,343.002708,0.863230472
methanol,tert-butanol,0.74,342.5899367,0.876489447
methanol,tert-butanol,0.76,342.1808885,0.889132099
methanol,tert-butanol,0.78,341.7759219,0.90117769
methanol,tert-butanol,0.8,341.3753691,0.912645978
methanol,tert-butanol,0.82,340.9795361,0.923557054
methanol,tert-butanol,0.84,340.5887037,0.933931198
methanol,tert-butanol,0.86,340.2031282,0.943788744
methanol,tert-butanol,0.88,339.8230418,0.953149971
methanol,tert-butanol,0.9,339.4486543,0.962034997
methanol,tert-butanol,0.92,339.0801533,0.970463692
methanol,tert-butanol,0.94,338.7177057,0.978455604
methanol,tert-butanol,0.96,338.3614583,0.986029893
methanol,tert-butanol,0.98,338.0115391,0.99320528
methanol,tert-butanol,1,337.6680579,1
methanol,1-pentanol,0,410.9398866,0
methanol,1-pentanol,0.02,404.1118054,0.219745685
methanol,1-pentanol,0.04,398.6517278,0.368016659
methanol,1-pentanol,0.06,394.1000231,0.474885385
methanol,1-pentanol,0.08,390.195144,0.555528384
methanol,1-pentanol,0.1,386.7740355,0.618474816
methanol,1-pentanol,0.12,383.7282489,0.668901365
methanol,1-pentanol,0.14,380.9820722,0.710137856
methanol,1-pentanol,0.16,378.4806161,0.744426004
methanol,1-pentanol,0.18,376.1828666,0.773331548
methanol,1-pentanol,0.2,374.0574103,0.797981828
methanol,1-pentanol,0.22,372.0796869,0.819209538
methanol,1-pentanol,0.24,370.2301582,0.837643298
methanol,1-pentanol,0.26,368.4930494,0.853766701
methanol,1-pentanol,0.28,366.8554617,0.867957945
methanol,1-pentanol,0.3,365.3067316,0.880517134
methanol,1-pentanol,0.32,363.8379591,0.891685503
methanol,1-pentanol,0.34,362.4416542,0.90165922
methanol,1-pentanol,0.36,361.111468,0.910599484
methanol,1-pentanol,0.38,359.8419846,0.918640021
methanol,1-pentanol,0.4,358.6285582,0.925892729
methanol,1-pentanol,0.42,357.4671845,0.932451995
methanol,1-pentanol,0.44,356.3543967,0.938398021
methanol,1-pentanol,0.46,355.2871815,0.943799422
methanol,1-pentanol,0.48,354.2629103,0.948715279
methanol,1-pentanol,0.5,353.2792812,0.953196773
methanol,1-pentanol,0.52,352.334271,0.957288491
methanol,1-pentanol,0.54,351.4260932,0.96102949
methanol,1-pentanol,0.56,350.5531617,0.964454164
methanol,1-pentanol,0.58,349.714059,0.967592956
methanol,1-pentanol,0.6,348.9075062,0.970472946
methanol,1-pentanol,0.62,348.1323364,0.973118345
methanol,1-pentanol,0.64,347.3874684,0.975550911
methanol,1-pentanol,0.66,346.6718812,0.977790301
methanol,1-pentanol,0.68,345.9845887,0.979854371
methanol,1-pentanol,0.7,345.3246133,0.981759436
methanol,1-pentanol,0.72,344.6909586,0.983520508
methanol,1-pentanol,0.74,344.0825801,0.985151493
methanol,1-pentanol,0.76,343.4983537,0.986665385
methanol,1-pentanol,0.78,342.9370413,0.988074438
methanol,1-pentanol,0.8,342.3972529,0.989390344
methanol,1-pentanol,0.82,341.8774043,0.990624397
methanol,1-pentanol,0.84,341.3756711,0.991787677
methanol,1-pentanol,0.86,340.889936,0.992891247
methanol,1-pentanol,0.88,340.4177312,0.993946375
methanol,1-pentanol,0.9,339.9561734,0.994964799
methanol,1-pentanol,0.92,339.5018908,0.995959054
methanol,1-pentanol,0.94,339.0509407,0.996942882
methanol,1-pentanol,0.96,338.5987171,0.997931774
methanol,1-pentanol,0.98,338.1398448,0.998943681
methanol,1-pentanol,1,337.6680579,1
methanol,12-propanediol,0,460.7313929,0
methanol,12-propanediol,0.02,443.4014351,0.432322163
methanol,12-propanediol,0.04,430.3400426,0.645150183
methanol,12-propanediol,0.06,420.1926889,0.760962575
methanol,12-propanediol,0.08,412.0667677,0.829558449
methanol,12-propanediol,0.1,405.3830221,0.873075845
methanol,12-propanediol,0.12,399.759984,0.902245487
methanol,12-propanediol,0.14,394.9397233,0.922683928
methanol,12-propanediol,0.16,390.7426949,0.937530654
methanol,12-propanediol,0.18,387.0403641,0.948640931
methanol,12-propanediol,0.2,383.7383232,0.957163961
methanol,12-propanediol,0.22,380.7656189,0.963840669
methanol,12-propanediol,0.24,378.0678264,0.969165413
methanol,12-propanediol,0.26,375.6024373,0.973477941
methanol,12-propanediol,0.28,373.3357139,0.977017833
methanol,12-propanediol,0.3,371.2404942,0.979957888
methanol,12-propanediol,0.32,369.2946298,0.982425237
methanol,12-propanediol,0.34,367.479853,0.984515085
methanol,12-propanediol,0.36,365.7809404,0.986299855
methanol,12-propanediol,0.38,364.1850873,0.98783543
methanol,12-propanediol,0.4,362.681432,0.989165484
methanol,12-propanediol,0.42,361.2606896,0.990324545
methanol,12-propanediol,0.44,359.9148671,0.991340201
methanol,12-propanediol,0.46,358.6370391,0.992234709
methanol,12-propanediol,0.48,357.4211694,0.993026183
methanol,12-propanediol,0.5,356.2619679,0.993729488
methanol,12-propanediol,0.52,355.1547749,0.99435691
methanol,12-propanediol,0.54,354.0954663,0.994918682
methanol,12-propanediol,0.56,353.0803763,0.995423374
methanol,12-propanediol,0.58,352.1062331,0.995878212
methanol,12-propanediol,0.6,351.1701051,0.996289322
methanol,12-propanediol,0.62,350.2693564,0.996661922
methanol,12-propanediol,0.64,349.401609,0.997000482
methanol,12-propanediol,0.66,348.5647105,0.997308847
methanol,12-propanediol,0.68,347.7567073,0.997590341
methanol,12-propanediol,0.7,346.9758209,0.997847844
methanol,12-propanediol,0.72,346.2204282,0.998083868
methanol,12-propanediol,0.74,345.4890439,0.998300607
methanol,12-propanediol,0.76,344.7803059,0.998499985
methanol,12-propanediol,0.78,344.092962,0.998683697
methanol,12-propanediol,0.8,343.4258588,0.998853237
methanol,12-propanediol,0.82,342.7779315,0.99900993
methanol,12-propanediol,0.84,342.1481954,0.99915495
methanol,12-propanediol,0.86,341.535738,0.999289344
methanol,12-propanediol,0.88,340.9397123,0.999414045
methanol,12-propanediol,0.9,340.3593307,0.999529889
methanol,12-propanediol,0.92,339.79386,0.999637626
methanol,12-propanediol,0.94,339.2426161,0.999737928
methanol,12-propanediol,0.96,338.70496,0.999831401
methanol,12-propanediol,0.98,338.1802939,0.999918594
methanol,12-propanediol,1,337.6680579,1
methanol,14-butanediol,0,501.2189099,0
methanol,14-butanediol,0.02,466.2146733,0.68128705
methanol,14-butanediol,0.04,444.6713905,0.861851928
methanol,14-butanediol,0.06,430.1727621,0.926666075
methanol,14-butanediol,0.08,419.6001338,0.955712874
methanol,14-butanediol,0.1,411.4204497,0.970858583
methanol,14-butanediol,0.12,404.8156411,0.979636222
methanol,14-butanediol,0.14,399.3114068,0.985128801
methanol,14-butanediol,0.16,394.6129739,0.988770075
methanol,14-butanediol,0.18,390.526569,0.991294751
methanol,14-butanediol,0.2,386.9188979,0.993108907
methanol,14-butanediol,0.22,383.6948046,0.994450961
methanol,14-butanediol,0.24,380.7842397,0.995467971
methanol,14-butanediol,0.26,378.1342902,0.996254424
methanol,14-butanediol,0.28,375.7041031,0.996873161
methanol,14-butanediol,0.3,373.4615393,0.997367224
methanol,14-butanediol,0.32,371.3809001,0.99776685
methanol,14-butanediol,0.34,369.4413431,0.998093758
methanol,14-butanediol,0.36,367.6257514,0.998363854
methanol,14-butanediol,0.38,365.919912,0.998588989
methanol,14-butanediol,0.4,364.3119054,0.998778132
methanol,14-butanediol,0.42,362.7916473,0.998938162
methanol,14-butanediol,0.44,361.3505383,0.999074421
methanol,14-butanediol,0.46,359.9811921,0.999191109
methanol,14-butanediol,0.48,358.6772232,0.999291557
methanol,14-butanediol,0.5,357.433079,0.999378433
methanol,14-butanediol,0.52,356.2439051,0.999453896
methanol,14-butanediol,0.54,355.1054367,0.999519701
methanol,14-butanediol,0.56,354.0139104,0.99957729
methanol,14-butanediol,0.58,352.9659918,0.999627854
methanol,14-butanediol,0.6,351.9587157,0.999672384
methanol,14-butanediol,0.62,350.9894363,0.999711706
methanol,14-butanediol,0.64,350.0557857,0.999746516
methanol,14-butanediol,0.66,349.1556387,0.999777404
methanol,14-butanediol,0.68,348.2870834,0.999804867
methanol,14-butanediol,0.7,347.448396,0.999829333
methanol,14-butanediol,0.72,346.6380189,0.999851167
methanol,14-butanediol,0.74,345.8545427,0.999870681
methanol,14-butanediol,0.76,345.0966901,0.999888148
methanol,14-butanediol,0.78,344.3633018,0.999903801
methanol,14-butanediol,0.8,343.6533252,0.999917845
methanol,14-butanediol,0.82,342.9658033,0.999930458
methanol,14-butanediol,0.84,342.2998659,0.999941795
methanol,14-butanediol,0.86,341.6547216,0.999951993
methanol,14-butanediol,0.88,341.0296506,0.999961172
methanol,14-butanediol,0.9,340.4239986,0.999969438
methanol,14-butanediol,0.92,339.8371711,0.999976884
methanol,14-butanediol,0.94,339.268629,0.999983594
methanol,14-butanediol,0.96,338.7178834,0.999989641
methanol,14-butanediol,0.98,338.1844926,0.99999509
methanol,14-butanediol,1,337.6680579,1
ethanol,1-propanol,0,370.3390686,0
ethanol,1-propanol,0.02,369.8324755,0.038594491
ethanol,1-propanol,0.04,369.3223718,0.076284877
ethanol,1-propanol,0.06,368.8099169,0.113027907
ethanol,1-propanol,0.08,368.2962755,0.148787575
ethanol,1-propanol,0.1,367.7826005,0.183535427
ethanol,1-propanol,0.12,367.2700163,0.217250674
ethanol,1-propanol,0.14,366.7596036,0.249920136
ethanol,1-propanol,0.16,366.2523851,0.281538012
ethanol,1-propanol,0.18,365.7493143,0.312105508
ethanol,1-propanol,0.2,365.251266,0.341630337
ethanol,1-propanol,0.22,364.7590293,0.370126131
ethanol,1-propanol,0.24,364.2733039,0.397611776
ethanol,1-propanol,0.26,363.7946972,0.42411072
ethanol,1-propanol,0.28,363.3237254,0.449650266
ethanol,1-propanol,0.3,362.8608146,0.474260872
ethanol,1-propanol,0.32,362.4063054,0.497975491
ethanol,1-propanol,0.34,361.9604568,0.520828945
ethanol,1-propanol,0.36,361.5234523,0.542857361
ethanol,1-propanol,0.38,361.0954062,0.564097662
ethanol,1-propanol,0.4,360.6763704,0.584587126
ethanol,1-propanol,0.42,360.2663406,0.604363002
ethanol,1-propanol,0.44,359.8652635,0.623462191
ethanol,1-propanol,0.46,359.4730432,0.641920983
ethanol,1-propanol,0.48,359.089547,0.659774846
ethanol,1-propanol,0.5,358.7146113,0.677058255
ethanol,1-propanol,0.52,358.3480471,0.693804576
